"Customer_ID","InvoiceNo","InvoiceDate","Unit_Price","Quantity","LastPurchaseDate","Recency","Frequency","Monetary","Total.Spent","RecencyScore","FrequencyScore","MonetaryScore","REC.SCR.normalized","FRQ.SCR.normallized","MON.SCR.normalized","RFM","Country","Cluster"
15277,584362,"11/01/2011"," $4.40 ",19,"17/08/2011",137,3," $103.40 "," $83.60 ",2379,1325,4059,3,3,2,8,"China",2
14213,573114,"11/01/2011"," $2.13 ",25,"24/08/2011",130,4," $171.61 "," $53.25 ",2450,2512,5524,3,3,2,8,"Chile",2
15231,575472,"05/01/2011"," $2.42 ",24,"09/01/2011",357,4," $114.43 "," $58.08 ",447,2512,4353,1,3,2,6,"Moldova",1
15170,548482,"07/01/2011"," $5.10 ",26,"27/06/2011",188,4," $1,433.08 "," $132.60 ",1740,2512,10724,3,3,4,10,"Uzbekistan",4
15727,582804,"10/01/2011"," $0.53 ",10,"01/04/2011",275,3," $126.90 "," $5.30 ",1022,1325,4652,2,3,2,7,"Uzbekistan",1
15713,588854,"10/01/2011"," $8.70 ",7,"29/11/2011",33,7," $2,135.33 "," $60.90 ",4298,4772,11441,4,4,5,13,"Peru",3
15276,541696,"09/01/2011"," $3.48 ",4,"17/12/2011",15,4," $2,356.15 "," $13.92 ",4744,2511,11617,4,3,5,12,"Philippines",3
14080,587853,"06/01/2011"," $7.85 ",17,"26/11/2011",36,3," $8,127.39 "," $133.45 ",4211,1325,13611,4,3,5,12,"France",3
15014,563655,"06/01/2011"," $0.30 ",5,"06/01/2011",360,3," $344.40 "," $1.50 ",372,1325,7420,1,3,3,7,"China",4
14320,569347,"01/01/2011"," $6.18 ",3,"05/01/2011",361,2," $67.68 "," $18.54 ",351,442,2949,1,2,2,5,"Sweden",1
15587,585031,"09/01/2011"," $6.84 ",24,"08/12/2011",24,6," $2,243.19 "," $164.16 ",4556,4299,11534,4,4,5,13,"China",3
15459,551107,"03/01/2011"," $1.55 ",24,"08/06/2011",207,6," $364.79 "," $37.20 ",1559,4299,7569,2,4,3,9,"Colombia",4
14631,546058,"11/01/2011"," $7.33 ",2,"27/10/2011",66,4," $504.06 "," $14.66 ",3521,2508,8333,4,3,3,10,"Indonesia",2
14251,583520,"03/01/2011"," $5.15 ",24,"25/11/2011",37,6," $1,261.23 "," $123.60 ",4162,4298,10482,4,4,4,12,"Bosnia and Herzegovina",3
14181,567959,"10/01/2011"," $7.72 ",30,"05/10/2011",88,7," $937.28 "," $231.60 ",3089,4764,9835,3,4,4,11,"Laos",3
15141,568622,"08/01/2011"," $6.96 ",5,"08/01/2011",358,6," $3,212.70 "," $34.80 ",423,4298,12172,1,4,5,10,"Indonesia",4
15530,587176,"07/01/2011"," $2.04 ",30,"13/06/2011",202,4," $1,102.80 "," $61.20 ",1608,2508,10216,3,3,4,10,"Portugal",4
15724,571282,"08/01/2011"," $3.47 ",28,"08/01/2011",358,4," $8,939.16 "," $97.16 ",423,2508,13695,1,3,5,9,"Chile",4
14976,565017,"01/01/2011"," $8.53 ",8,"16/07/2011",169,4," $68.24 "," $68.24 ",1962,2508,2967,3,3,2,8,"Portugal",2
14612,542091,"03/01/2011"," $1.93 ",22,"23/08/2011",131,5," $1,457.34 "," $42.46 ",2428,3529,10757,3,4,4,11,"China",3
15424,558931,"11/01/2011"," $8.55 ",14,"30/10/2011",63,7," $287.90 "," $119.70 ",3602,4759,6999,4,4,3,11,"China",3
14774,589409,"05/01/2011"," $4.83 ",26,"18/12/2011",14,8," $7,032.56 "," $125.58 ",4748,4981,13433,4,4,5,13,"Philippines",3
15787,540878,"05/01/2011"," $3.77 ",12,"06/09/2011",117,2," $45.24 "," $45.24 ",2661,442,2049,3,2,1,6,"Indonesia",2
14320,588982,"05/01/2011"," $5.46 ",9,"05/01/2011",361,2," $49.14 "," $49.14 ",351,442,2199,1,2,1,4,"China",1
15075,558947,"05/01/2011"," $2.78 ",17,"25/05/2011",221,3," $6,420.34 "," $47.26 ",1434,1322,13280,2,3,5,10,"China",4
14341,582786,"04/01/2011"," $1.74 ",16,"04/01/2011",362,1," $27.84 "," $27.84 ",334,1,1274,1,1,1,3,"Russia",1
15634,585556,"03/01/2011"," $5.72 ",8,"20/04/2011",256,5," $1,880.63 "," $45.76 ",1127,3525,11203,2,4,5,11,"Czech Republic",4
15720,580524,"02/01/2011"," $6.87 ",7,"11/01/2011",355,2," $48.09 "," $48.09 ",503,441,2162,1,2,1,4,"China",1
15441,570421,"03/01/2011"," $1.67 ",16,"17/10/2011",76,5," $952.59 "," $26.72 ",3332,3524,9864,4,4,4,12,"Philippines",3
14767,577265,"11/01/2011"," $3.37 ",21,"21/05/2011",225,7," $2,507.05 "," $70.77 ",1385,4752,11714,2,4,5,11,"France",4
14630,581411,"03/01/2011"," $2.35 ",13,"11/10/2011",82,6," $11,537.35 "," $30.55 ",3182,4287,13898,3,4,5,12,"China",3
15595,570891,"04/01/2011"," $4.80 ",22,"08/12/2011",24,4," $962.75 "," $105.60 ",4537,2503,9885,4,3,4,11,"Indonesia",3
15441,583768,"03/01/2011"," $0.52 ",28,"17/10/2011",76,5," $925.87 "," $14.56 ",3330,3523,9802,4,4,4,12,"France",3
14244,570969,"02/01/2011"," $2.59 ",5,"28/12/2011",4,3," $3,736.89 "," $12.95 ",5051,1320,12446,4,3,5,12,"Mexico",3
15536,566043,"04/01/2011"," $3.00 ",12,"04/01/2011",362,2," $559.94 "," $36.00 ",334,441,8583,1,2,4,7,"China",4
14702,577152,"09/01/2011"," $8.71 ",17,"12/10/2011",81,5," $2,947.36 "," $148.07 ",3197,3521,12013,3,4,5,12,"Russia",3
15676,559938,"09/01/2011"," $3.56 ",16,"27/10/2011",66,4," $123.05 "," $56.96 ",3503,2501,4561,4,3,2,9,"Poland",2
15664,561454,"03/01/2011"," $5.96 ",18,"19/06/2011",196,3," $107.28 "," $107.28 ",1636,1319,4152,3,3,2,8,"Poland",2
14096,584739,"07/01/2011"," $0.54 ",22,"07/01/2011",359,3," $3,094.83 "," $11.88 ",391,1319,12102,1,3,5,9,"Philippines",4
14422,549528,"06/01/2011"," $6.53 ",19,"04/07/2011",181,2," $163.34 "," $124.07 ",1810,441,5381,3,2,2,7,"Colombia",2
15691,541177,"09/01/2011"," $7.51 ",12,"28/10/2011",65,3," $1,309.02 "," $90.12 ",3533,1318,10555,4,3,4,11,"Ethiopia",3
14271,583773,"11/01/2011"," $4.17 ",28,"11/01/2011",355,3," $3,127.85 "," $116.76 ",501,1318,12121,1,3,5,9,"Sweden",4
14746,570713,"05/01/2011"," $2.66 ",12,"05/01/2011",361,2," $36.67 "," $31.92 ",349,441,1669,1,2,1,4,"Myanmar",1
14919,554133,"01/01/2011"," $2.06 ",25,"14/07/2011",171,3," $204.38 "," $51.50 ",1909,1317,6019,3,3,3,9,"China",2
15156,558844,"06/01/2011"," $6.98 ",28,"06/01/2011",360,2," $241.94 "," $195.44 ",367,441,6541,1,2,3,6,"Bolivia",1
15562,565815,"11/01/2011"," $7.10 ",28,"06/02/2011",329,4," $3,532.82 "," $198.80 ",635,2493,12337,2,3,5,10,"Croatia",4
14664,552080,"07/01/2011"," $6.10 ",29,"04/12/2011",28,4," $4,529.10 "," $176.90 ",4396,2493,12751,4,3,5,12,"Argentina",3
14610,553149,"02/01/2011"," $5.93 ",25,"25/02/2011",310,2," $512.46 "," $148.25 ",750,441,8370,2,2,3,7,"Ukraine",4
14800,578239,"01/01/2011"," $1.75 ",23,"13/10/2011",80,5," $5,557.02 "," $40.25 ",3227,3509,13090,3,4,5,12,"China",3
15597,567977,"05/01/2011"," $8.32 ",28,"15/11/2011",47,7," $585.24 "," $232.96 ",3862,4733,8703,4,4,4,12,"Indonesia",3
15669,546074,"03/01/2011"," $1.26 ",30,"13/06/2011",202,5," $1,220.03 "," $37.80 ",1594,3509,10418,3,4,4,11,"Botswana",3
14175,563133,"11/01/2011"," $6.89 ",32,"31/10/2011",62,4," $251.77 "," $220.48 ",3608,2492,6659,4,3,3,10,"Portugal",2
13970,584904,"05/01/2011"," $1.84 ",27,"15/01/2011",351,4," $1,038.98 "," $49.68 ",529,2492,10089,1,3,4,8,"Brazil",4
15851,558381,"04/01/2011"," $5.38 ",18,"06/10/2011",87,5," $127.38 "," $96.84 ",3070,3507,4660,3,4,2,9,"Czech Republic",2
14577,566329,"01/01/2011"," $3.50 ",13,"30/12/2011",2,2," $106.86 "," $45.50 ",5093,441,4139,4,2,2,8,"Paraguay",2
14608,580818,"09/01/2011"," $1.05 ",9,"09/01/2011",357,2," $9.45 "," $9.45 ",437,441,392,1,2,1,4,"Pakistan",1
14086,563994,"11/01/2011"," $2.16 ",30,"11/01/2011",355,3," $1,656.14 "," $64.80 ",498,1313,10992,1,3,4,8,"China",4
15401,586158,"07/01/2011"," $8.51 ",16,"11/10/2011",82,3," $429.96 "," $136.16 ",3167,1313,7925,3,3,3,9,"Peru",2
15258,541246,"03/01/2011"," $7.23 ",15,"23/04/2011",253,5," $668.57 "," $108.45 ",1147,3503,9050,2,4,4,10,"Ukraine",4
15654,547908,"09/01/2011"," $3.46 ",5,"25/12/2011",7,7," $3,532.75 "," $17.30 ",4983,4724,12336,4,4,5,13,"Poland",3
14217,587543,"03/01/2011"," $1.56 ",10,"14/05/2011",232,5," $11,315.71 "," $15.60 ",1293,3503,13878,2,4,5,11,"Venezuela",4
13980,547483,"10/01/2011"," $1.32 ",27,"05/08/2011",149,3," $227.22 "," $35.64 ",2172,1313,6350,3,3,3,9,"Azerbaijan",2
15503,581721,"09/01/2011"," $4.38 ",11,"11/05/2011",235,5," $193.38 "," $48.18 ",1282,3502,5856,2,4,3,9,"China",4
14256,572591,"03/01/2011"," $2.14 ",15,"25/09/2011",98,4," $141.35 "," $32.10 ",2906,2487,4975,3,3,2,8,"Indonesia",2
14208,584425,"04/01/2011"," $5.66 ",3,"22/11/2011",40,4," $1,441.32 "," $16.98 ",4029,2487,10736,4,3,4,11,"China",3
14949,554140,"05/01/2011"," $2.33 ",10,"25/06/2011",190,5," $406.34 "," $23.30 ",1684,3500,7804,3,4,3,10,"Guatemala",3
15564,586017,"06/01/2011"," $0.46 ",27,"08/01/2011",358,3," $12.42 "," $12.42 ",417,1313,520,1,3,1,5,"Netherlands",1
14666,555137,"11/01/2011"," $2.55 ",31,"15/12/2011",17,3," $972.95 "," $79.05 ",4636,1313,9920,4,3,4,11,"China",3
14062,552867,"06/01/2011"," $1.28 ",4,"06/01/2011",360,1," $5.12 "," $5.12 ",367,1,159,1,1,1,3,"Sweden",1
15784,585601,"09/01/2011"," $7.13 ",11,"09/01/2011",357,3," $78.43 "," $78.43 ",435,1312,3319,1,3,2,6,"China",1
15562,585478,"04/01/2011"," $7.62 ",16,"06/02/2011",329,4," $3,334.02 "," $121.92 ",629,2483,12230,2,3,5,10,"Indonesia",4
14612,547589,"09/01/2011"," $0.87 ",30,"23/08/2011",131,5," $1,414.88 "," $26.10 ",2399,3495,10701,3,4,4,11,"China",3
14511,546974,"03/01/2011"," $3.99 ",16,"20/11/2011",42,3," $3,952.30 "," $63.84 ",3967,1312,12531,4,3,5,12,"Tajikistan",3
14443,572715,"10/01/2011"," $6.79 ",22,"05/03/2011",302,5," $3,166.79 "," $149.38 ",803,3494,12147,2,4,5,11,"Ukraine",4
14636,545504,"05/01/2011"," $2.15 ",7,"09/01/2011",357,3," $549.34 "," $15.05 ",435,1312,8538,1,3,4,8,"Mongolia",4
15766,575212,"03/01/2011"," $4.75 ",32,"10/07/2011",175,4," $1,087.05 "," $152.00 ",1851,2481,10184,3,3,4,10,"Philippines",4
14165,569232,"08/01/2011"," $7.52 ",14,"25/09/2011",98,6," $4,658.54 "," $105.28 ",2897,4244,12805,3,4,5,12,"Netherlands",3
15534,554579,"08/01/2011"," $3.71 ",32,"29/08/2011",125,5," $276.48 "," $118.72 ",2521,3492,6895,3,4,3,10,"China",3
15789,568912,"10/01/2011"," $7.73 ",5,"10/01/2011",356,5," $7,182.91 "," $38.65 ",463,3492,13464,1,4,5,10,"Poland",4
14911,562664,"04/01/2011"," $7.02 ",29,"04/01/2011",362,1," $203.58 "," $203.58 ",334,1,6002,1,1,3,5,"China",1
15629,549803,"02/01/2011"," $0.40 ",3,"22/07/2011",163,6," $338.25 "," $1.20 ",1992,4241,7381,3,4,3,10,"Nigeria",3
15291,561589,"08/01/2011"," $4.32 ",12,"07/06/2011",208,3," $87.36 "," $51.84 ",1516,1311,3604,2,3,2,7,"Sweden",1
14200,552385,"09/01/2011"," $6.55 ",13,"20/03/2011",287,4," $4,645.49 "," $85.15 ",899,2479,12798,2,3,5,10,"Ethiopia",4
15078,546003,"04/01/2011"," $6.44 ",30,"10/01/2011",356,6," $2,065.04 "," $193.20 ",462,4239,11365,1,4,5,10,"Vietnam",4
15271,563646,"02/01/2011"," $3.01 ",32,"23/11/2011",39,5," $6,104.74 "," $96.32 ",4037,3489,13206,4,4,5,13,"Nigeria",3
14670,571277,"06/01/2011"," $7.76 ",21,"06/01/2011",360,3," $162.96 "," $162.96 ",366,1311,5374,1,3,2,6,"Russia",1
15266,549612,"09/01/2011"," $7.48 ",31,"25/09/2011",98,4," $5,599.64 "," $231.88 ",2889,2478,13099,3,3,5,11,"Azerbaijan",4
15431,552918,"09/01/2011"," $7.11 ",19,"07/08/2011",147,5," $1,010.92 "," $135.09 ",2185,3487,10022,3,4,4,11,"Portugal",3
14644,551713,"09/01/2011"," $5.92 ",18,"09/01/2011",357,4," $106.56 "," $106.56 ",433,2478,4128,1,3,2,6,"Colombia",1
14128,577617,"01/01/2011"," $2.59 ",2,"08/08/2011",146,7," $1,958.42 "," $5.18 ",2188,4695,11279,3,4,5,12,"Malaysia",3
14777,573057,"04/01/2011"," $6.57 ",4,"04/01/2011",362,2," $26.28 "," $26.28 ",334,439,1195,1,2,1,4,"China",1
14479,557725,"11/01/2011"," $3.71 ",27,"24/12/2011",8,3," $865.82 "," $100.17 ",4910,1310,9670,4,3,4,11,"Indonesia",3
14785,549682,"03/01/2011"," $7.71 ",2,"30/07/2011",155,2," $15.42 "," $15.42 ",2091,439,667,3,2,1,6,"Colombia",2
15424,556219,"02/01/2011"," $8.41 ",20,"30/10/2011",63,7," $168.20 "," $168.20 ",3543,4692,5470,4,4,2,10,"Philippines",2
15312,587678,"05/01/2011"," $5.72 ",32,"28/03/2011",279,5," $327.50 "," $183.04 ",961,3483,7307,2,4,3,9,"Brazil",4
15851,579673,"04/01/2011"," $1.58 ",9,"06/10/2011",87,5," $30.54 "," $14.22 ",3038,3483,1388,3,4,1,8,"Peru",2
15431,556873,"04/01/2011"," $0.43 ",29,"07/08/2011",147,5," $875.83 "," $12.47 ",2181,3483,9695,3,4,4,11,"Philippines",3
15638,565425,"08/01/2011"," $5.06 ",19,"18/11/2011",44,5," $101.42 "," $96.14 ",3876,3483,4001,4,4,2,10,"Poland",2
15270,564733,"06/01/2011"," $1.62 ",21,"06/01/2011",360,1," $34.02 "," $34.02 ",365,1,1533,1,1,1,3,"China",1
15465,566417,"09/01/2011"," $1.57 ",23,"09/01/2011",357,2," $36.11 "," $36.11 ",431,438,1639,1,2,1,4,"Philippines",1
14457,539429,"02/01/2011"," $7.58 ",27,"04/01/2011",362,3," $457.22 "," $204.66 ",334,1307,8087,1,3,3,7,"Zimbabwe",4
15730,557057,"01/01/2011"," $7.22 ",22,"01/01/2011",365,3," $265.04 "," $158.84 ",306,1307,6781,1,3,3,7,"Sweden",4
15447,554727,"01/01/2011"," $8.06 ",24,"09/01/2011",357,5," $193.44 "," $193.44 ",429,3479,5860,1,4,3,8,"Sweden",4
14023,558118,"08/01/2011"," $6.09 ",3,"29/08/2011",125,5," $2,014.20 "," $18.27 ",2502,3479,11327,3,4,5,12,"Argentina",3
14834,580997,"01/01/2011"," $2.26 ",24,"19/08/2011",135,4," $7,480.04 "," $54.24 ",2330,2471,13507,3,3,5,11,"Russia",4
14995,587663,"03/01/2011"," $7.41 ",2,"23/10/2011",70,7," $639.24 "," $14.82 ",3356,4681,8929,4,4,4,12,"China",3
15231,579585,"09/01/2011"," $2.45 ",23,"09/01/2011",357,4," $56.35 "," $56.35 ",429,2471,2499,1,3,1,5,"Belarus",1
14688,568498,"07/01/2011"," $4.65 ",30,"07/01/2011",359,1," $139.50 "," $139.50 ",382,1,4934,1,1,2,4,"China",1
14534,554645,"06/01/2011"," $8.86 ",20,"25/01/2011",341,3," $321.36 "," $177.20 ",551,1306,7263,1,3,3,7,"Morocco",4
15023,571886,"08/01/2011"," $4.88 ",7,"19/02/2011",316,4," $111.30 "," $34.16 ",699,2469,4267,2,3,2,7,"Russia",1
15603,563640,"09/01/2011"," $4.13 ",10,"03/10/2011",90,4," $41.30 "," $41.30 ",2994,2469,1865,3,3,1,7,"Canada",2
15798,548759,"01/01/2011"," $8.81 ",20,"15/03/2011",292,5," $9,274.47 "," $176.20 ",851,3473,13725,2,4,5,11,"Indonesia",4
14092,573467,"10/01/2011"," $3.25 ",20,"27/06/2011",188,5," $90.15 "," $65.00 ",1686,3473,3684,3,4,2,9,"Japan",2
14896,545000,"09/01/2011"," $2.41 ",14,"25/03/2011",282,3," $483.20 "," $33.74 ",927,1306,8211,2,3,3,8,"Armenia",4
14647,566041,"01/01/2011"," $6.34 ",29,"29/11/2011",33,7," $3,300.68 "," $183.86 ",4200,4673,12208,4,4,5,13,"Croatia",3
15147,588921,"03/01/2011"," $5.32 ",16,"05/05/2011",241,5," $89.43 "," $85.12 ",1207,3472,3660,2,4,2,8,"United States",2
14749,555952,"06/01/2011"," $5.94 ",26,"08/11/2011",54,4," $3,695.52 "," $154.44 ",3666,2468,12426,4,3,5,12,"Portugal",3
14474,589039,"11/01/2011"," $3.12 ",27,"09/10/2011",84,3," $5,499.68 "," $84.24 ",3086,1306,13079,3,3,5,11,"China",4
14399,551599,"11/01/2011"," $1.10 ",22,"03/05/2011",243,5," $48.52 "," $24.20 ",1193,3470,2179,2,4,1,7,"Philippines",2
15590,564132,"05/01/2011"," $5.18 ",31,"30/06/2011",185,3," $216.48 "," $160.58 ",1710,1306,6212,3,3,3,9,"China",2
14110,572857,"11/01/2011"," $8.87 ",32,"26/12/2011",6,3," $642.88 "," $283.84 ",4937,1306,8946,4,3,4,11,"Syria",3
14363,551544,"01/01/2011"," $7.22 ",28,"01/01/2011",365,1," $202.16 "," $202.16 ",306,1,5977,1,1,3,5,"Indonesia",1
15628,574305,"11/01/2011"," $6.49 ",29,"11/01/2011",355,4," $1,847.29 "," $188.21 ",480,2464,11169,1,3,4,8,"China",4
14010,540857,"11/01/2011"," $4.90 ",22,"25/07/2011",160,6," $6,520.56 "," $107.80 ",2009,4204,13316,3,4,5,12,"Portugal",3
15106,541723,"08/01/2011"," $3.85 ",22,"21/11/2011",41,3," $690.34 "," $84.70 ",3953,1305,9115,4,3,4,11,"Indonesia",3
15654,544795,"08/01/2011"," $5.77 ",5,"25/12/2011",7,7," $3,515.45 "," $28.85 ",4919,4663,12324,4,4,5,13,"Chile",3
15124,546680,"01/01/2011"," $2.06 ",9,"05/01/2011",361,5," $4,144.24 "," $18.54 ",344,3465,12601,1,4,5,10,"China",4
15017,551192,"06/01/2011"," $1.04 ",20,"26/07/2011",159,4," $5,367.61 "," $20.80 ",2025,2463,13030,3,3,5,11,"Argentina",4
15496,582799,"05/01/2011"," $8.90 ",16,"22/12/2011",10,5," $232.22 "," $142.40 ",4803,3464,6427,4,4,3,11,"China",3
14445,577599,"10/01/2011"," $1.32 ",8,"10/01/2011",356,2," $18.00 "," $10.56 ",450,436,811,1,2,1,4,"Philippines",1
14740,543901,"02/01/2011"," $6.59 ",27,"02/01/2011",364,2," $177.93 "," $177.93 ",316,436,5616,1,2,3,6,"Tanzania",1
15761,541327,"10/01/2011"," $6.82 ",18,"04/03/2011",303,3," $122.76 "," $122.76 ",772,1303,4552,2,3,2,7,"Indonesia",1
14739,562910,"04/01/2011"," $3.99 ",5,"11/01/2011",355,4," $53.17 "," $19.95 ",477,2460,2372,1,3,1,5,"Russia",1
14974,567718,"11/01/2011"," $5.45 ",15,"27/02/2011",308,6," $867.59 "," $81.75 ",732,4196,9672,2,4,4,10,"Ukraine",4
14233,577304,"10/01/2011"," $4.88 ",29,"10/01/2011",356,1," $141.52 "," $141.52 ",449,1,4983,1,1,2,4,"Bosnia and Herzegovina",1
14397,545936,"10/01/2011"," $4.26 ",2,"29/05/2011",217,2," $8.52 "," $8.52 ",1407,435,342,2,2,1,5,"China",1
14451,583325,"06/01/2011"," $7.88 ",9,"08/09/2011",115,3," $291.78 "," $70.92 ",2630,1301,7032,3,3,3,9,"Venezuela",2
14138,579410,"03/01/2011"," $1.97 ",22,"26/11/2011",36,4," $1,365.65 "," $43.34 ",4095,2457,10642,4,3,4,11,"China",3
15718,563779,"06/01/2011"," $4.71 ",28,"01/10/2011",92,5," $266.48 "," $131.88 ",2948,3456,6793,3,4,3,10,"China",3
15487,549428,"06/01/2011"," $3.58 ",10,"06/01/2011",360,1," $35.80 "," $35.80 ",360,1,1619,1,1,1,3,"China",1
14487,545352,"01/01/2011"," $4.07 ",21,"22/12/2011",10,5," $1,065.40 "," $85.47 ",4792,3455,10149,4,4,4,12,"China",3
15616,575779,"09/01/2011"," $0.97 ",17,"28/05/2011",218,3," $210.19 "," $16.49 ",1398,1300,6112,2,3,3,8,"Somalia",4
14780,553879,"08/01/2011"," $6.03 ",22,"21/10/2011",72,6," $3,956.53 "," $132.66 ",3300,4188,12533,4,4,5,13,"Thailand",3
14020,573541,"01/01/2011"," $1.71 ",2,"10/05/2011",236,3," $1,521.66 "," $3.42 ",1234,1300,10830,2,3,4,9,"Indonesia",4
15611,554342,"11/01/2011"," $1.84 ",21,"11/01/2011",355,2," $1,611.12 "," $38.64 ",475,434,10947,1,2,4,7,"Ethiopia",4
15021,570552,"11/01/2011"," $8.97 ",6,"19/12/2011",13,6," $11,483.46 "," $53.82 ",4685,4186,13893,4,4,5,13,"Canada",3
14304,578626,"03/01/2011"," $5.17 ",12,"04/06/2011",211,2," $298.32 "," $62.04 ",1462,434,7089,2,2,3,7,"China",4
15435,546806,"01/01/2011"," $1.19 ",30,"16/09/2011",107,2," $35.70 "," $35.70 ",2769,434,1614,3,2,1,6,"Philippines",2
15776,544990,"09/01/2011"," $6.55 ",18,"19/12/2011",13,3," $375.72 "," $117.90 ",4683,1297,7640,4,3,3,10,"Russia",2
14593,575623,"07/01/2011"," $3.09 ",1,"13/09/2011",110,8," $4,381.76 "," $3.09 ",2712,4854,12701,3,4,5,12,"Russia",3
14804,580305,"06/01/2011"," $2.21 ",30,"22/11/2011",40,5," $924.83 "," $66.30 ",3955,3449,9798,4,4,4,12,"Philippines",3
14339,554157,"09/01/2011"," $6.44 ",25,"29/03/2011",278,4," $956.94 "," $161.00 ",949,2450,9871,2,3,4,9,"Ghana",4
14259,573326,"06/01/2011"," $3.10 ",24,"16/08/2011",138,4," $166.74 "," $74.40 ",2273,2450,5448,3,3,2,8,"Iran",2
15864,567506,"04/01/2011"," $5.54 ",9,"08/06/2011",207,4," $93.94 "," $49.86 ",1494,2450,3799,2,3,2,7,"Cuba",1
14402,563077,"04/01/2011"," $1.73 ",25,"10/02/2011",325,4," $7,435.47 "," $43.25 ",626,2450,13498,2,3,5,10,"China",4
15081,550616,"04/01/2011"," $4.10 ",15,"01/09/2011",122,7," $600.43 "," $61.50 ",2527,4635,8761,3,4,4,11,"China",3
14746,585462,"03/01/2011"," $0.95 ",5,"05/01/2011",361,2," $4.75 "," $4.75 ",343,434,134,1,2,1,4,"Guatemala",1
14683,581349,"07/01/2011"," $0.25 ",17,"07/01/2011",359,1," $4.25 "," $4.25 ",377,1,105,1,1,1,3,"Albania",1
14000,564006,"10/01/2011"," $6.28 ",14,"10/01/2011",356,1," $87.92 "," $87.92 ",446,1,3621,1,1,2,4,"Poland",1
14413,569143,"07/01/2011"," $5.07 ",32,"04/07/2011",181,3," $1,427.42 "," $162.24 ",1746,1294,10716,3,3,4,10,"United States",4
14933,546326,"05/01/2011"," $6.58 ",28,"05/06/2011",210,5," $3,168.35 "," $184.24 ",1459,3441,12148,2,4,5,11,"Kiribati",4
15859,563447,"04/01/2011"," $1.67 ",13,"01/12/2011",31,4," $71.87 "," $21.71 ",4226,2446,3099,4,3,2,9,"Iran",2
15210,572235,"05/01/2011"," $4.55 ",30,"25/12/2011",7,6," $1,199.30 "," $136.50 ",4883,4172,10390,4,4,4,12,"Japan",3
15412,543876,"05/01/2011"," $2.93 ",17,"23/11/2011",39,9," $6,348.88 "," $49.81 ",3970,4943,13257,4,4,5,13,"Indonesia",3
15237,586666,"08/01/2011"," $7.68 ",11,"27/08/2011",127,5," $445.09 "," $84.48 ",2409,3440,8017,3,4,3,10,"China",3
14322,589654,"06/01/2011"," $6.45 ",21,"10/09/2011",113,4," $1,129.31 "," $135.45 ",2645,2446,10272,3,3,4,10,"Indonesia",4
14550,562388,"08/01/2011"," $7.49 ",25,"08/01/2011",358,2," $1,397.69 "," $187.25 ",403,432,10687,1,2,4,7,"Japan",4
15433,584183,"08/01/2011"," $8.16 ",12,"15/10/2011",78,6," $11,946.76 "," $97.92 ",3190,4169,13915,3,4,5,12,"China",3
15258,544040,"04/01/2011"," $1.54 ",28,"23/04/2011",253,5," $560.12 "," $43.12 ",1105,3438,8585,2,4,4,10,"Micronesia",4
15392,543283,"10/01/2011"," $6.86 ",6,"20/12/2011",12,3," $45.88 "," $41.16 ",4703,1293,2073,4,3,1,8,"Uruguay",2
15413,574709,"11/01/2011"," $4.25 ",14,"24/02/2011",311,4," $59.50 "," $59.50 ",708,2444,2641,2,3,1,6,"Poland",1
14165,584975,"03/01/2011"," $1.19 ",2,"25/09/2011",98,6," $4,553.26 "," $2.38 ",2830,4166,12762,3,4,5,12,"Russia",3
14612,581634,"10/01/2011"," $5.18 ",17,"23/08/2011",131,5," $1,388.78 "," $88.06 ",2337,3436,10672,3,4,4,11,"Indonesia",3
14060,552835,"07/01/2011"," $3.54 ",32,"28/01/2011",338,4," $778.25 "," $113.28 ",551,2444,9420,1,3,4,8,"Moldova",4
14671,540683,"07/01/2011"," $8.85 ",25,"14/05/2011",232,2," $221.25 "," $221.25 ",1244,432,6276,2,2,3,7,"China",4
15617,568387,"08/01/2011"," $6.29 ",20,"01/07/2011",184,5," $3,004.07 "," $125.80 ",1690,3434,12039,3,4,5,12,"Philippines",3
14883,546165,"04/01/2011"," $6.74 ",30,"09/12/2011",23,6," $4,511.04 "," $202.20 ",4427,4162,12736,4,4,5,13,"Indonesia",3
15088,552975,"06/01/2011"," $7.43 ",14,"08/01/2011",358,3," $104.02 "," $104.02 ",403,1292,4078,1,3,2,6,"Indonesia",1
14569,552804,"05/01/2011"," $8.02 ",7,"05/01/2011",361,2," $56.14 "," $56.14 ",343,432,2493,1,2,1,4,"Greece",1
15522,545822,"02/01/2011"," $3.91 ",14,"29/12/2011",3,6," $123.35 "," $54.74 ",4927,4160,4569,4,4,2,10,"Portugal",2
14836,539446,"09/01/2011"," $6.40 ",26,"18/03/2011",289,4," $183.48 "," $166.40 ",853,2441,5694,2,3,3,8,"China",4
14743,539387,"09/02/2010"," $17.59 ",148,"10/01/2011",356,4," $7,973.99 "," $2,603.32 ",443,2441,13584,1,3,5,9,"Russia",4
14348,541552,"11/10/2010"," $23.35 ",252,"07/09/2011",116,6," $11,870.86 "," $5,884.20 ",2578,4158,13912,3,4,5,12,"Russia",3
15299,576993,"13/07/2011"," $4.43 ",66,"18/09/2011",105,5," $5,917.12 "," $292.38 ",2776,3430,13174,3,4,5,12,"Brazil",3
15440,574315,"14/05/2011"," $13.93 ",25,"14/05/2011",232,6," $3,667.20 "," $348.25 ",1240,4157,12411,2,4,5,11,"Russia",4
